conversion_id,device_id,game_id,revenue_usd,event_timestamp,received_timestamp,conversion_type
f29b920774366ae4,91346967418b5ceb,game_001,10.18,2025-02-03T01:24:41Z,2025-02-03T02:18:19Z,subscription
3dc5539d7135d8eb,36e43f6e043ebf69,game_002,2.34,2025-01-12T20:37:30Z,2025-01-12T21:09:14Z,subscription
08f828323c9218d1,,game_001,8.3,2025-01-10T02:16:25Z,2025-01-10T02:50:53Z,install
128b0f3c7b3d38a5,9c3f74158d180ccb,game_005,8.51,2025-01-08T00:59:44Z,2025-01-08T01:37:18Z,purchase
06bc9da446c6cde5,,game_003,7.65,2025-01-13T17:51:30Z,2025-01-13T17:52:19Z,purchase
64e73f9a06d3be16,ef0c913172dd87d1,game_005,6.49,2025-01-22T10:29:50Z,2025-01-22T10:30:27Z,install
33eeeb5f19e04492,e5f04b5ef15fe860,game_005,9.45,2025-01-06T11:37:16Z,2025-01-06T12:18:37Z,subscription
e25f69a9b898f8d1,514ec561c5f13c5e,game_004,2.89,2025-01-16T09:47:31Z,2025-01-16T10:13:20Z,install
4d5fd399adc682e0,50527a2881f0a8b0,game_001,14.18,2025-01-28T05:16:46Z,2025-01-28T05:57:41Z,purchase
00941e241cb450cf,ca7d60a1d6f30b49,game_001,14.65,2025-01-03T22:54:40Z,2025-01-03T23:41:43Z,purchase
e55ddf94003991c0,041f100b7593e671,game_004,3.69,2025-01-16T16:22:13Z,2025-01-16T16:33:06Z,subscription
46a8f9841e88f245,f14c138987005d37,game_004,4.97,2025-01-06T16:55:55Z,2025-01-06T17:54:37Z,install
193803e239f60c3d,7761bf70bcef1b99,game_001,10.33,2025-02-02T12:21:23Z,2025-02-02T12:56:04Z,subscription
c805baf49936b36b,ba2d30277a3093dc,game_004,4.28,2025-02-01T19:30:17Z,2025-02-01T19:36:32Z,purchase
43b9a9a8f142ca51,813e9e310c49311c,game_001,12.69,2025-01-13T07:20:16Z,2025-01-13T08:05:04Z,subscription
f14459c75bce8cde,237868eaf7ff1530,game_004,3.69,2025-01-12T22:35:25Z,2025-01-12T23:08:21Z,subscription
0968a70f23baeb8b,273821579a50ebff,game_003,2.9,2025-01-17T15:53:32Z,2025-01-17T16:33:42Z,install
0fa4e66fee320226,042a55b50e80c7bd,game_001,8.49,2025-01-15T04:38:43Z,2025-01-15T05:26:03Z,install
c8a983d166c8ab85,1719c02aebaac953,game_002,4.55,2025-01-31T10:55:28Z,2025-01-31T10:58:50Z,subscription
f8d3982e85c8f5fb,041bc56ad7787fb3,game_003,4.79,2025-01-15T15:41:51Z,2025-01-15T15:55:01Z,purchase
9aeb8e57c7cf2cf2,dcaef45ec9ad762b,game_003,4.64,2025-01-12T20:48:59Z,2025-01-12T21:04:14Z,purchase
f72422679a0a5eac,ebe09d13328473c2,game_005,7.31,2025-01-04T01:35:00Z,2025-01-04T02:02:29Z,install
be96415410c6eb38,22f1c32b47d5ac92,game_003,1.67,2025-01-01T22:06:01Z,2025-01-01T22:23:58Z,subscription
9bd745b26d814fb5,f9e235f471a033d2,game_001,8.58,2025-01-21T17:28:24Z,2025-01-21T17:46:44Z,install
ceafcadfa6ed2313,b273aefc06b4cab7,game_001,5.64,2025-01-23T22:10:44Z,2025-01-23T23:06:56Z,install
408f15c337b46902,,game_003,15.28,2025-01-04T08:48:25Z,2025-01-04T09:05:37Z,install
5c7e05095ac6b40a,6b9f2bd53b91d33a,game_004,2.01,2025-01-26T15:42:44Z,2025-01-26T16:15:37Z,subscription
81aa473b04089ba1,0be96c44ae797d2d,game_001,11.69,2025-01-18T12:12:48Z,2025-01-18T12:36:50Z,purchase
046b096867701568,c58bd87b6ecf6545,game_002,4.81,2025-01-21T09:20:01Z,2025-01-21T09:53:03Z,purchase
94a7a8ea34fb6ac1,,game_002,2.9,2025-01-16T05:51:11Z,2025-01-16T06:36:45Z,purchase
b926494a30b79cda,6d3fd5d2f492f0df,game_001,7.21,2025-01-30T13:33:10Z,2025-01-30T14:19:12Z,install
d5ec5201c404a044,9b62e215ec67a34a,game_002,2.65,2025-01-08T13:01:31Z,2025-01-08T13:59:00Z,purchase
ce4c4541dbce45d0,04c1a8b2a52a097d,game_003,2.34,2025-01-14T13:36:29Z,2025-01-14T13:50:09Z,purchase
fc961080d4a16411,a30c473e3f88ab85,game_005,3.44,2025-01-19T17:30:28Z,2025-01-19T18:27:38Z,subscription
6546754109445247,ed26f5c605fc2139,game_002,5.12,2025-01-10T06:56:30Z,2025-01-10T07:01:31Z,purchase
ec76e31a70b100aa,f9f3d9fd1d3dadd1,game_002,5.77,2025-01-28T11:55:16Z,2025-02-01T11:55:16Z,subscription
eeab62ce117a4d15,a327ecedf779ff42,game_002,6.35,2025-01-04T00:13:06Z,2025-01-04T00:46:12Z,purchase
f7b56227eef0717e,faa1f4ba99d9cf78,game_004,4.83,2025-01-28T16:39:16Z,2025-01-28T16:49:19Z,install
6cf45efe86bafc53,dd15dcbdf30f578d,game_004,1.5,2025-01-27T06:11:43Z,2025-01-27T06:15:21Z,subscription
978151389a7dbb40,52ee72c996132451,game_003,2.24,2025-01-29T16:49:30Z,2025-01-29T17:40:56Z,install
696906db9a701c8d,70cf3e644c7b71ca,game_003,5.51,2025-01-31T21:02:55Z,2025-01-31T21:03:08Z,subscription
0c30e204d4078851,5a02c882f5b2a939,game_001,13.21,2025-01-09T07:17:41Z,2025-01-09T08:02:07Z,install
8245af568eae76d1,6fc409a40f2f56a7,game_003,2.05,2025-01-09T04:54:34Z,2025-01-09T05:26:29Z,install
46753716968c8a06,,game_003,15.37,2025-01-25T19:49:44Z,2025-01-25T20:25:18Z,purchase
647eb92b0d757cab,7f598cdaa8126519,game_002,2.05,2025-01-11T01:48:13Z,2025-01-11T01:54:21Z,purchase
6370e9f0ab2c8023,5e7b4866d2705470,game_002,2.26,2025-01-06T00:55:39Z,2025-01-06T01:41:00Z,purchase
65dd43280b5015b8,c21bb7341c3a3bf3,game_001,6.02,2025-01-25T02:46:21Z,2025-01-25T03:12:53Z,install
2603e86b277a32d2,dee9d3e11a43c119,game_001,12.25,2025-01-16T15:32:43Z,2025-01-16T16:20:39Z,install
3fab55b1ba1b876a,47cfb9fc6bf0c932,game_003,4.11,2025-01-07T00:21:12Z,2025-01-07T00:43:56Z,purchase
5199205c6e93f8e2,f5ee3e93a144ba45,game_002,3.45,2025-01-28T07:48:04Z,2025-01-28T07:54:29Z,install
250445340d0cf338,9b799a18e3f1fcad,game_005,5.1,2025-01-02T08:16:34Z,2025-01-02T08:24:23Z,purchase
4ccf7374491e8ef8,25ea468c6a747c60,game_005,6.7,2025-01-16T12:30:33Z,2025-01-16T13:12:43Z,subscription
794b6515a48931fe,,game_004,3.11,2025-01-25T09:59:46Z,2025-01-25T10:09:05Z,purchase
a07f8d4e470093ff,ecc5e1dde9dc05f2,game_001,6.59,2025-01-20T22:29:17Z,2025-01-20T23:12:16Z,subscription
b101c394f04d53d4,1c69b8584befc658,game_002,5.31,2025-01-31T06:33:32Z,2025-01-31T07:01:43Z,install
abcf9c4373e62551,6fb544a926f47bd0,game_001,8.38,2025-01-13T06:29:11Z,2025-01-13T07:27:30Z,subscription
b8c2d538d3079bb2,83141d661d824878,game_002,5.06,2025-02-01T18:51:18Z,2025-02-01T19:16:13Z,subscription
f43b85812d13c4e5,cc81949826c8bd82,game_003,2.82,2025-01-09T09:47:34Z,2025-01-09T10:29:27Z,purchase
a6c41fa8e260197d,,game_002,4.3,2025-01-26T16:18:36Z,2025-01-26T16:53:07Z,install
502319729dee169f,5ef1c7497af54b49,game_003,2.85,2025-01-03T17:32:00Z,2025-01-03T17:33:00Z,purchase
d5166319fdb0de85,0af1cf82adc5a070,game_003,11.8,2025-01-14T02:42:00Z,2025-01-14T02:49:00Z,purchase
bdc8fd15d5587e01,39e3a470e4eadddf,game_001,11.42,2025-01-02T23:36:21Z,2025-01-03T00:12:46Z,purchase
52404275e55adbed,b2728445196bc8aa,game_003,2.36,2025-01-14T20:38:47Z,2025-01-14T21:27:43Z,install
014d078ea41d178a,11fea73c9a23c7bc,game_004,2.27,2025-01-03T04:41:26Z,2025-01-03T04:56:39Z,purchase
2edee0b260659a6b,,game_004,2.58,2025-01-12T05:47:18Z,2025-01-12T06:00:49Z,purchase
2948b5b52e187855,9f3f5077f2336bf8,game_001,12.99,2025-01-28T05:33:47Z,2025-01-28T06:11:31Z,subscription
7f58ec11d702f653,fdfa5d991da6cc7e,game_002,5.58,2025-01-06T06:31:02Z,2025-01-06T07:27:49Z,purchase
5194860711d176c4,bd746978df5e5479,game_005,7.57,2025-01-30T18:58:33Z,2025-01-30T19:55:35Z,purchase
03d5b946fd0f9915,,game_003,15.43,2025-01-27T01:47:20Z,2025-01-27T02:31:55Z,install
b5034caa5b9d8c86,1175331b4f269ecd,game_002,7.45,2025-01-26T11:31:19Z,2025-01-29T11:31:19Z,install
566135ea0cc9988e,bca8cc9790e5f34d,game_002,5.82,2025-01-22T20:05:26Z,2025-01-22T20:59:19Z,subscription
1a2057a46dec4bdf,f2d82f27dad89d6b,game_001,11.35,2025-01-08T04:07:54Z,2025-01-08T04:24:57Z,purchase
7c580052c5e3880b,4833bd3dbf4c5a24,game_001,10.31,2025-01-18T14:26:43Z,2025-01-18T14:40:56Z,subscription
4f5ebd967b0f5e89,a6cf86571edcc0bf,game_005,5.23,2025-01-28T21:39:46Z,2025-01-28T22:19:05Z,install
d3abcc776bf2fa50,66eb54376c707462,game_002,5.98,2025-02-03T05:26:21Z,2025-02-03T05:40:42Z,install
c7d266297bc53ce6,6204805963b18a55,game_005,9.61,2025-01-27T07:20:43Z,2025-01-27T07:22:45Z,install
5b328e0f3eeefca9,54a108e0bf9fc146,game_002,5.83,2025-02-03T18:46:23Z,2025-02-03T19:16:05Z,install
5f3fc9e3e301d899,c3213811d6fdb1ac,game_002,4.34,2025-01-24T22:56:53Z,2025-01-24T23:38:09Z,install
8d63b203e2114f3e,8ee813c655dcf063,game_001,4.22,2025-01-17T16:36:25Z,2025-01-17T16:37:41Z,subscription
cbd01fade4a40183,ea9936691893568c,game_002,7.72,2025-01-22T11:26:30Z,2025-01-22T11:45:10Z,purchase
8cf2b98b72939874,0b4ba6c4a6725796,game_004,1.26,2025-01-02T18:53:29Z,2025-01-02T19:36:35Z,install
d4a9e4786220490f,910da65c7d1e17c3,game_001,6.82,2025-01-27T17:37:14Z,2025-01-27T18:36:39Z,purchase
9ae32cccb21fe1f9,677d218223e824da,game_005,4.78,2025-01-15T05:30:40Z,2025-01-15T06:04:24Z,purchase
aa41fff52c8e23fd,,game_003,12.45,2025-01-25T14:43:02Z,2025-01-25T14:43:34Z,install
1fc42183ea9063ef,,game_003,13.72,2025-01-01T13:02:53Z,2025-01-01T13:54:18Z,install
893482865a33db3f,40ede8a015c2ca45,game_004,2.18,2025-01-03T10:46:52Z,2025-01-03T10:57:26Z,purchase
932521f805b01e59,94479715b7ddf2e8,game_004,5.43,2025-01-27T11:26:40Z,2025-01-27T11:27:10Z,subscription
80b8c860551b1921,255a45de0d5271a2,game_002,9.05,2025-01-08T06:17:00Z,2025-01-08T06:19:00Z,purchase
139d25b74d1927f5,77ff7cdc9dcd75a6,game_004,2.69,2025-01-31T08:27:29Z,2025-01-31T08:45:48Z,install
d8fcd60b5d5cdddb,44239f9b85dc9ebd,game_002,4.32,2025-01-06T13:14:14Z,2025-01-06T13:16:59Z,purchase
d615a89a9b62f4b5,095864f8ffa398b8,game_003,4.32,2025-01-22T08:25:08Z,2025-01-22T08:46:21Z,install
b1c00db974172499,88dcc151f9d31c5f,game_005,4.95,2025-01-13T00:36:06Z,2025-01-13T01:26:31Z,subscription
dfebb934574e9a1b,4855110db33f72a2,game_005,6.5,2025-01-22T19:17:14Z,2025-01-22T20:01:49Z,purchase
ec195168f52d4650,ffeaab493f25f7c1,game_004,1.7,2025-01-12T12:00:47Z,2025-01-12T12:38:28Z,subscription
d7b63a77b9dd9e54,8c575b69fcd371bb,game_004,5.08,2025-01-16T00:07:21Z,2025-01-16T00:35:09Z,subscription
35bad875f8761579,d604363da0d99f67,game_003,5.85,2025-01-08T02:35:21Z,2025-01-08T03:26:34Z,install
9477f1be3d8c8e84,7ed9fd8143e6573c,game_003,3.34,2025-01-28T20:46:53Z,2025-01-28T21:15:09Z,purchase
bfb9f6400278f11b,ccac81e023d8640e,game_003,4.76,2025-01-17T18:32:36Z,2025-01-17T19:17:44Z,subscription
e1a1c02d850b0123,f2e434f203d9cec1,game_005,9.32,2025-01-10T09:08:19Z,2025-01-10T09:45:37Z,purchase
c8b684687b73ba24,865a5d0592422c82,game_004,1.55,2025-01-17T07:04:58Z,2025-01-17T07:28:48Z,purchase
65b7d8e89b8c41e4,d4bb2b6618751334,game_002,2.96,2025-02-01T18:04:26Z,2025-02-06T18:04:26Z,purchase
b326f84f4ca32e2d,,game_003,10.73,2025-01-06T11:27:08Z,2025-01-06T11:32:25Z,install
e5154b94d4662ac5,530ec07d87917439,game_005,9.97,2025-01-27T05:47:21Z,2025-01-27T06:09:55Z,install
2b5f312c607d9662,e8231bdec22572c6,game_004,4.43,2025-01-29T04:16:38Z,2025-01-29T04:42:15Z,install
11500ba7d8b949b5,83a96048ff6dc23e,game_001,12.72,2025-01-10T08:53:51Z,2025-01-10T08:56:32Z,purchase
6229873870e9bac2,80ce9be15942bb68,game_003,4.54,2025-01-26T09:04:25Z,2025-01-26T09:10:11Z,subscription
8b110ad892575995,46b1fca58ea0a668,game_004,4.59,2025-02-01T10:22:45Z,2025-02-01T10:25:35Z,install
05d031427636fb51,38852888bef132ee,game_002,6.51,2025-01-12T10:22:43Z,2025-01-12T11:13:10Z,install
23ba7d15bced2d0f,95bb9a07c2c8ad34,game_002,,2025-01-11T00:12:00Z,2025-01-11T00:19:09Z,install
8400e69a08a9ab2e,4f14bd680a2ac9c1,game_004,4.44,2025-01-28T15:14:48Z,2025-01-28T15:47:58Z,purchase
b7a1e547621ce711,d3d8634966c124eb,game_004,1.82,2025-01-23T12:27:27Z,2025-01-23T12:55:40Z,subscription
bab8b5e2022e5729,120384e38755faf3,game_001,8.19,2025-01-25T22:03:17Z,2025-01-25T22:51:50Z,subscription
fff03c4cc9b80690,b36436be1bf870aa,game_004,1.63,2025-01-30T17:35:07Z,2025-01-30T18:00:56Z,install
f5e25a36d00168b9,b9a7b0c599f3c8c2,game_004,3.08,2025-02-06T07:07:39Z,2025-02-06T07:07:50Z,install
cf9615e4920b6def,641179dd9fd1aa26,game_003,4.99,2025-01-15T13:57:48Z,2025-01-15T14:36:43Z,subscription
323ba445b1d9f31f,5027b6ba25ea43e9,game_001,8.92,2025-01-23T09:13:23Z,2025-01-23T10:13:10Z,purchase
650a0ea1f7542d42,6484491cc8204e6f,game_002,3.91,2025-01-29T09:23:28Z,2025-01-29T09:34:20Z,subscription
e0a5b8f664763ece,f12789e407397c6c,game_002,7.7,2025-01-29T05:05:01Z,2025-01-29T05:40:46Z,subscription
7c20076c68266e03,163d143c42671c58,game_001,,2025-01-08T13:09:37Z,2025-01-08T13:28:09Z,subscription
2f56a18913d54a45,45a0ffadfea3a780,game_001,5.67,2025-01-31T01:28:12Z,2025-01-31T02:20:35Z,install
1f026555de028d2e,a85cae73621dd015,game_003,2.05,2025-02-01T05:58:49Z,2025-02-01T06:47:24Z,install
88785a40298cbf6b,a56298ee02117583,game_003,2.47,2025-01-12T19:21:35Z,2025-01-12T19:32:29Z,purchase
60f72c902b4c6e38,9a89247587e944bb,game_002,4.88,2025-01-11T13:45:14Z,2025-01-11T13:57:45Z,subscription
c7bc405f12b54b5a,8e8b0787a5ec5589,game_003,2.19,2025-01-24T04:02:49Z,2025-01-24T04:06:53Z,purchase
8b9900f1ed6fb6a4,7ebe74af3f32b052,game_003,2.49,2025-01-29T20:52:23Z,2025-01-29T21:31:36Z,subscription
5647abbbd4897858,5d8e37c8ef37c92f,game_003,4.33,2025-01-16T10:39:53Z,2025-01-16T11:35:28Z,install
a2b65f58df451c50,1dc867cc10e1f0e8,game_002,3.37,2025-01-12T21:07:33Z,2025-01-12T21:44:05Z,purchase
87eb74f8ac3682bc,86f9aaa7c2926abc,game_005,8.64,2025-01-07T23:56:31Z,2025-01-08T00:50:52Z,purchase
44c7841c31000eaa,e3d04c49c9b3507e,game_003,1.55,2025-01-11T15:11:36Z,2025-01-11T15:21:55Z,purchase
5c3bdc07589cff30,ef6e180bd7288785,game_001,10.64,2025-02-01T08:38:24Z,2025-02-01T08:50:08Z,subscription
ebbcf257eda59c1b,493f78bf2f33432f,game_001,10.29,2025-01-17T04:14:53Z,2025-01-17T04:34:06Z,subscription
433b9e03302bf33b,7dc15950fa073b5f,game_003,2.62,2025-01-28T18:57:00Z,2025-01-28T18:58:00Z,purchase
9c06c71bb9cc0d64,a6164c23d0390646,game_002,7.22,2025-01-04T02:18:33Z,2025-01-04T03:09:24Z,purchase
0b96756b875eb925,,game_001,7.54,2025-01-24T13:17:34Z,2025-01-24T14:16:52Z,install
ac6363d164ffa574,998a3e7988094d60,game_004,4.82,2025-01-28T10:43:56Z,2025-01-28T11:27:32Z,subscription
7e4942f008ac883b,,game_003,16.3,2025-01-03T00:14:16Z,2025-01-03T00:35:09Z,install
e2ba7e5d468859ad,,game_001,4.96,2025-01-20T15:21:43Z,2025-01-20T16:10:49Z,purchase
ecf8153077cb6df1,0da74b9f26aeacb4,game_001,13.71,2025-01-18T09:51:36Z,2025-01-18T10:30:12Z,purchase
0627a4f13bd1b15a,e8ee3bc28e2c328c,game_003,1.85,2025-01-20T21:35:10Z,2025-01-20T22:28:35Z,install
e978c7ed0196850d,1dfae11a84068590,game_002,5.73,2025-01-11T13:43:41Z,2025-01-11T14:26:51Z,install
5bed72753b611ac7,f7e08268e526bb86,game_002,5.15,2025-01-05T06:34:28Z,2025-01-05T07:28:29Z,purchase
4f1fadea764b8332,,game_003,15.68,2025-01-16T01:34:10Z,2025-01-16T02:03:55Z,install
6a077160a778fc9f,a71c100c7122df2e,game_001,11.51,2025-01-11T16:51:54Z,2025-01-11T17:49:54Z,subscription
3fb7e246c639d895,fcda67247493f6b6,game_002,3.11,2025-01-30T19:03:52Z,2025-01-30T19:26:36Z,install
3afc9e2a7e4efcb8,f55ceee548650713,game_001,9.18,2025-01-10T12:54:14Z,2025-01-10T13:21:16Z,subscription
e7ff182845729168,28e6c66c4eed7b87,game_004,4.7,2025-01-15T15:35:11Z,2025-01-15T16:02:54Z,subscription
d0fcbfa7849b7da2,375cd9b69ed5365c,game_004,4.34,2025-01-07T12:52:11Z,2025-01-07T13:36:35Z,install
7b7f6552972070e0,,game_004,1.66,2025-01-21T07:21:30Z,2025-01-21T07:48:55Z,install
6a4121da99386bc9,c48b322d78d1677e,game_005,9.46,2025-01-28T20:02:25Z,2025-01-28T20:46:51Z,install
e01aaf48abc30ac4,c1361f9454633cde,game_004,3.5,2025-01-11T15:11:40Z,2025-01-11T16:03:32Z,install
0e2eda74159b7565,995f6bea2fa2fb05,game_004,2.38,2025-01-21T09:18:40Z,2025-01-21T09:26:03Z,purchase
eefbe7b4912e68eb,8d3eef55ac7174ab,game_004,9.5,2025-01-12T08:15:00Z,2025-01-12T08:26:00Z,purchase
7aefa966a6c67420,63a49f814804382c,game_001,12.85,2025-01-08T13:53:44Z,2025-01-08T13:58:00Z,install
68de8ed0d7796a64,dbb3075deda1e536,game_001,5.56,2025-01-16T03:27:24Z,2025-01-16T03:45:03Z,purchase
68c58de22824600b,ab33d3d988021914,game_004,5.46,2025-02-01T06:30:21Z,2025-02-01T07:02:10Z,install
d082d5302043342c,2a084e8ebf07cd69,game_001,5.09,2025-01-13T07:55:27Z,2025-01-13T08:19:56Z,purchase
8ec4aa637ac5ee4c,71a5bfdeda343884,game_002,4.47,2025-01-15T02:12:15Z,2025-01-15T02:55:51Z,install
9cb053143161e2a7,161998a90aad6cf8,game_005,,2025-01-28T23:18:35Z,2025-01-29T00:03:41Z,install
545c11f26ab05bb4,7304cf71779212ee,game_002,,2025-01-01T23:33:51Z,2025-01-01T23:35:56Z,install
ce71e9e3b3341d4b,3e60242ba57cb3d1,game_004,1.25,2025-01-14T04:37:55Z,2025-01-14T04:54:45Z,install
d22ef8b785e99f8a,7470b1caa224954a,game_003,5.36,2025-02-01T23:16:51Z,2025-02-01T23:59:09Z,purchase
d5fe46686fb77820,6431fe8562c6d270,game_001,13.27,2025-01-20T23:43:57Z,2025-01-21T00:03:32Z,install
a20afd02f9a0bd36,2dc69af81d5dd417,game_003,2.25,2025-02-04T06:07:37Z,2025-02-04T06:43:36Z,install
6a293082ae259b20,,game_004,3.54,2025-01-02T05:46:55Z,2025-01-02T06:22:56Z,install
09dfed33868dea43,6d844039ca45af55,game_004,3.84,2025-02-01T00:20:14Z,2025-02-01T00:27:41Z,install
b1806fa83695721d,3db039658f411d0c,game_002,4.93,2025-01-11T19:00:27Z,2025-01-11T19:10:46Z,purchase
af4b898e67991407,7c3081fec5cdbb79,game_002,6.69,2025-01-22T23:50:42Z,2025-01-23T00:22:16Z,subscription
4b9cc6f44032f495,9c164fe5c8bb6912,game_002,7.75,2025-01-21T20:05:47Z,2025-01-21T20:53:02Z,purchase
d9b10eb3baa936a7,bdc80ba7f5d34896,game_003,3.56,2025-01-12T01:18:40Z,2025-01-12T01:26:22Z,purchase
a69c9c1550c277c5,b8bbdb13311b19be,game_003,1.26,2025-01-19T13:31:37Z,2025-01-19T13:49:43Z,subscription
27ba68114850bc5a,d3a924e9c0770adf,game_003,1.42,2025-01-21T06:46:03Z,2025-01-21T07:44:03Z,purchase
d3fdc64cd61f94da,,game_003,14.91,2025-01-28T04:55:30Z,2025-01-28T05:31:55Z,purchase
5754d15922f8aaee,99e3241328ec49e3,game_001,4.57,2025-01-30T13:15:35Z,2025-01-30T13:42:43Z,subscription
436b457318f20621,acbf3866577da0e1,game_002,6.64,2025-01-09T19:08:39Z,2025-01-09T19:50:36Z,purchase
f21f4510c4c4ef5a,4a0dadd88ca5063f,game_002,4.76,2025-01-11T07:12:04Z,2025-01-11T07:46:07Z,install
1acf28f1bfea82e9,5e57b4ade7fa4bd4,game_004,5.52,2025-02-01T05:34:50Z,2025-02-01T06:18:59Z,subscription
777275dc9628b1cf,7979ed291a17de32,game_003,2.33,2025-01-13T16:29:52Z,2025-01-13T16:56:43Z,subscription
b84ec2c72dbd6a16,d8e601abc9a70d79,game_005,4.56,2025-01-21T01:12:39Z,2025-01-21T01:12:52Z,purchase
fbdc638e8189ec50,76719655a10dc4a5,game_001,12.89,2025-01-24T02:46:35Z,2025-01-24T03:05:43Z,install
f32c0a72e9e291a2,bbc924fa69825d78,game_004,3.38,2025-01-25T18:44:09Z,2025-01-25T19:16:11Z,purchase
9e810811fcd9aea7,ef0e7e80d71056c5,game_001,11.97,2025-01-26T10:22:56Z,2025-01-26T10:58:26Z,purchase
6b5e168f833235fe,e3117368f6661742,game_001,12.76,2025-01-29T19:09:35Z,2025-01-29T19:22:18Z,purchase
dff46850c2928845,25b52a28f6c03cda,game_002,6.71,2025-01-28T06:18:48Z,2025-01-31T06:18:48Z,purchase
cedab7d209303819,a285e37b9970363f,game_004,3.96,2025-01-18T04:54:23Z,2025-01-18T05:06:29Z,install
d909225b87a5d886,f191ba619637a7b6,game_003,1.37,2025-01-30T04:36:37Z,2025-01-30T05:03:37Z,purchase
bead56a7e1b547d2,6e97360c1b5d624b,game_004,2.43,2025-02-02T05:22:48Z,2025-02-02T05:33:20Z,subscription
708997287e4866e4,bd2c780f9a7120d7,game_004,4.34,2025-01-07T16:34:38Z,2025-01-07T16:44:01Z,purchase
ff9056feb429bb55,,game_002,4.13,2025-01-12T09:25:40Z,2025-01-12T09:33:34Z,purchase
457d4bcb3f9ae3d7,c75f53b46c14b72c,game_001,8.75,2025-01-18T14:17:00Z,2025-01-18T14:18:00Z,purchase
6a0c703a33f30cef,d3fbbe2b6a98ca7f,game_002,4.88,2025-01-26T07:42:07Z,2025-01-30T07:42:07Z,purchase
a0ce0f74c5f0e92f,14f4f45d29f612e8,game_003,5.41,2025-01-27T16:30:34Z,2025-01-27T16:42:05Z,install
5ad233b203fd1739,e7b2f6c52150471b,game_003,3.04,2025-01-21T19:57:57Z,2025-01-21T20:15:25Z,install
b4f622cd6411c110,,game_002,1.61,2025-01-07T12:16:11Z,2025-01-07T13:08:28Z,purchase
f56daceea0ea9d44,e9b259ba4c2c39d1,game_002,6.49,2025-01-02T17:36:45Z,2025-01-02T18:07:27Z,install
ee411638e28b0ffe,98968d7744f0d83d,game_004,2.78,2025-01-21T14:00:00Z,2025-01-21T14:05:21Z,subscription
38d8ec4581120d94,18b8f0aa8c4b2053,game_002,7.46,2025-02-01T19:06:01Z,2025-02-04T19:06:01Z,subscription
dc028f926fc70d37,2ec6e3bbfe00d8d5,game_005,9.37,2025-01-15T18:00:13Z,2025-01-15T18:58:52Z,install
b81fa715d90e5d05,9e01ba276e89e08c,game_002,3.04,2025-01-25T12:49:40Z,2025-01-25T13:00:50Z,purchase
7c6d6d0cb8983add,6cc9744ff3a719ca,game_001,9.69,2025-01-14T19:59:22Z,2025-01-14T20:20:23Z,subscription
ee4e6a0a4503fc8c,5078c65f5e3f2e47,game_002,5.64,2025-01-15T02:36:50Z,2025-01-15T03:02:53Z,purchase
e59b3400347ebf73,82ccd18b97825da0,game_003,3.61,2025-01-10T18:35:01Z,2025-01-10T19:17:37Z,subscription
3574c576d7b5cf01,,game_003,9.92,2025-01-01T15:18:05Z,2025-01-01T15:44:58Z,purchase
742b1116609cce1f,23ad429d71dc6557,game_005,3.38,2025-01-17T19:56:29Z,2025-01-17T20:51:15Z,install
0313a7af9278bcd8,e0df6175c0ad6adb,game_003,3.25,2025-02-01T04:41:59Z,2025-02-01T04:42:02Z,install
72343602c63d6689,9d86f6d116d05532,game_003,5.57,2025-01-31T13:58:46Z,2025-01-31T14:06:40Z,install
871ef0ed7703956b,19fef3091d131d05,game_003,4.84,2025-01-10T04:00:08Z,2025-01-10T04:05:13Z,purchase
41b79a57d01de756,dd5db8dfed3ebdf3,game_002,4.49,2025-01-18T04:02:12Z,2025-01-18T04:10:01Z,install
551937c4e64c1928,5ea5b26d65b7e2a5,game_002,5.42,2025-01-27T08:32:03Z,2025-01-27T09:11:34Z,subscription
c6bf2af1390beb65,19d7cc17850fb2cf,game_002,2.92,2025-01-07T22:48:28Z,2025-01-07T23:25:04Z,subscription
672a372148fbe181,d28ab669abcdd420,game_004,3.88,2025-01-14T04:39:27Z,2025-01-14T05:13:09Z,subscription
075bd67dfc26d2b9,828db22f8e456f06,game_003,4.03,2025-01-24T20:09:57Z,2025-01-24T20:50:05Z,purchase
019860fec8e2b4b7,6a92d47b515400a6,game_003,1.59,2025-01-04T17:43:09Z,2025-01-04T18:12:57Z,install
994e6fe66ccd317a,6f8d0ff22a7430a2,game_003,3.54,2025-01-05T21:54:14Z,2025-01-05T22:49:49Z,install
3254fa7a8118cc10,0b605fa2f19a2537,game_004,3.67,2025-01-09T16:39:52Z,2025-01-09T16:55:00Z,subscription
987b402191929a97,19ad7287996d4cb7,game_001,7.51,2025-01-26T08:48:06Z,2025-01-26T09:21:31Z,purchase
f353540c627639a1,61b38d72b981b637,game_004,2.76,2025-01-30T13:08:49Z,2025-01-30T13:16:28Z,subscription
34d2cc87d576c4ec,f7bd065213dd6089,game_005,7.64,2025-01-15T02:07:05Z,2025-01-15T02:24:58Z,purchase
0a7068d80d0475b2,43d6617ad7bddade,game_004,4.07,2025-01-26T10:18:36Z,2025-01-26T11:12:38Z,purchase
c660b2ea8a100642,11c07357ec935c9c,game_002,2.15,2025-01-17T20:21:07Z,2025-01-17T21:06:32Z,purchase
fc10435231220da1,e21e2f7c9ff61b64,game_004,2.77,2025-01-19T21:28:53Z,2025-01-19T21:42:29Z,install
