impression_id,campaign_id,game_id,cost_usd,event_timestamp,received_timestamp,platform
8444b646787e3278,camp_005,game_003,0.0792,2025-01-21T02:52:29Z,2025-01-21T03:17:11Z,ios
b798de6e703b28e2,camp_007,game_004,0.183,2025-01-06T20:49:01Z,2025-01-06T20:55:01Z,ios
a040f3562993aeea,camp_009,game_005,0.0,2025-01-27T18:18:19Z,2025-01-27T18:47:31Z,android
099e953b769bc608,camp_009,game_005,0.0,2025-01-15T19:43:43Z,2025-01-15T19:50:21Z,android
f3ee97f8dc164219,camp_003,game_002,0.0613,2025-01-03T08:09:01Z,2025-01-03T08:22:04Z,ios
3ee8b3df51ab6523,camp_002,game_001,0.0339,2025-01-21T05:44:08Z,2025-01-21T06:10:31Z,ios
ed10bcb2811b7756,camp_004,game_002,0.0497,2025-01-30T11:24:11Z,2025-01-30T11:39:01Z,ios
318313028a3c5704,camp_004,game_002,0.0547,2025-01-06T15:17:29Z,2025-01-06T15:37:36Z,ios
b1ed8dbc299f305a,camp_008,game_004,0.1336,2025-01-17T18:20:04Z,2025-01-17T18:24:42Z,ios
29381499330ba230,camp_004,game_002,0.0533,2025-01-04T04:07:42Z,2025-01-04T04:21:04Z,ios
bb03315a7dc92b4c,camp_008,game_004,0.1291,2025-01-26T23:23:18Z,2025-01-26T23:23:53Z,ios
6601beadb9d49dc7,camp_009,game_005,0.0,2025-01-09T21:52:40Z,2025-01-09T21:53:58Z,android
548100bf7b6c2c9b,camp_002,game_001,0.0357,2025-01-10T16:54:26Z,2025-01-10T17:13:37Z,ios
82d06f5bf26212a1,camp_001,game_001,0.0567,2025-01-14T17:08:57Z,2025-01-14T17:19:59Z,android
ab1d4770a0ee55e5,camp_006,game_003,0.0461,2025-01-25T22:24:05Z,2025-01-25T22:35:18Z,ios
a163407cbceb504f,camp_008,game_004,0.1824,2025-01-11T20:37:49Z,2025-01-11T20:38:46Z,android
8f7cb0846ac76b59,camp_005,game_003,0.067,2025-01-26T11:05:18Z,2025-01-26T11:26:53Z,ios
54f2a59e25dc8f9f,camp_008,game_004,0.1712,2025-01-24T04:44:32Z,2025-01-24T04:52:38Z,android
cb72b924c15cf036,camp_007,game_004,0.2095,2025-01-15T01:02:23Z,2025-01-15T01:21:23Z,ios
87a587258a844d8a,camp_007,game_004,0.1493,2025-01-13T00:19:16Z,2025-01-13T00:26:50Z,android
48a872ecce825802,camp_001,game_001,0.0525,2025-01-02T15:02:32Z,2025-01-02T15:21:05Z,android
fb32c291c14da784,camp_001,game_001,0.0546,2025-01-19T07:10:50Z,2025-01-19T07:32:19Z,android
1631c617ab25ad3f,camp_004,game_002,0.0519,2025-01-09T22:45:58Z,2025-01-09T23:02:17Z,android
b971396c4968d714,camp_006,game_003,0.0525,2025-01-18T21:33:20Z,2025-01-18T21:46:55Z,android
2dbb97f699f96c9e,camp_009,game_005,0.0,2025-01-15T20:42:53Z,2025-01-15T20:50:23Z,android
5b23ccfe55b9103a,camp_007,game_004,0.2083,2025-01-01T23:04:21Z,2025-01-01T23:24:14Z,ios
be3ec84043ffd2b4,camp_001,game_001,0.0577,2025-01-12T18:21:14Z,2025-01-12T18:24:50Z,ios
17319027b983031b,camp_009,game_005,0.0,2025-01-12T01:11:34Z,2025-01-12T01:13:51Z,ios
4590ff9e0051c99b,camp_004,game_002,0.0503,2025-01-06T01:13:55Z,2025-01-06T01:20:41Z,ios
22e03149860cd939,camp_005,game_003,0.0607,2025-01-26T17:39:45Z,2025-01-26T17:45:47Z,android
36ffff0c695741de,camp_001,game_001,0.059,2025-01-04T22:13:55Z,2025-01-04T22:37:45Z,android
516515d5bde987f3,camp_001,game_001,0.0467,2025-01-20T12:19:36Z,2025-01-20T12:29:44Z,ios
c80ef32254527a28,camp_009,game_005,0.0,2025-01-10T07:03:13Z,2025-01-10T07:14:39Z,ios
9bbf06f95bcfe9db,camp_006,game_003,0.0409,2025-01-03T07:11:55Z,2025-01-03T07:37:12Z,android
c47ccae760473e8c,camp_002,game_001,0.0447,2025-01-15T00:25:22Z,2025-01-15T00:30:54Z,ios
b03bbd9feec67dbb,camp_006,game_003,0.0509,2025-01-21T18:12:00Z,2025-01-21T18:41:10Z,ios
70a8d364ef67ee89,camp_004,game_002,0.0434,2025-01-28T22:54:55Z,2025-01-28T23:06:14Z,android
a23c6213b535b87d,camp_008,game_004,0.1422,2025-01-17T17:46:33Z,2025-01-17T18:04:24Z,ios
a128f5df6f3935a7,camp_007,game_004,0.1758,2025-01-07T06:40:36Z,2025-01-07T06:50:55Z,android
de77ff93a56e4d94,camp_006,game_003,0.0496,2025-01-22T04:24:08Z,2025-01-22T04:50:05Z,android
4b36abece68751f3,camp_005,game_003,0.0591,2025-01-26T13:51:30Z,2025-01-26T13:55:55Z,ios
0ec0fd48a2c878d8,camp_003,game_002,0.0609,2025-01-28T08:22:36Z,2025-01-28T08:46:09Z,ios
f6a4f844e9ecf867,camp_009,game_005,0.0,2025-01-27T16:48:22Z,2025-01-27T16:54:44Z,ios
2ac33e2ff7e2f4be,camp_004,game_002,0.0474,2025-01-19T23:47:50Z,2025-01-20T00:02:28Z,ios
344518d08daaa131,camp_009,game_005,0.0,2025-01-23T14:40:19Z,2025-01-23T14:52:53Z,ios
f3820b13cf0abfd9,camp_007,game_004,0.2019,2025-01-11T17:10:25Z,2025-01-11T17:12:30Z,android
c4202f6f4f735311,camp_006,game_003,0.0556,2025-01-29T23:06:20Z,2025-01-29T23:25:47Z,ios
48c824e717eb62ff,camp_003,game_002,0.0499,2025-01-29T06:54:48Z,2025-01-29T07:02:17Z,android
a575fd6c60287f19,camp_007,game_004,0.2029,2025-01-23T08:47:40Z,2025-01-23T09:15:41Z,ios
bbf40cbccaa8d031,camp_005,game_003,0.0829,2025-01-04T20:01:32Z,2025-01-04T20:29:02Z,android
8a4631f5b2aa8adf,camp_009,game_005,0.0,2025-01-05T05:12:53Z,2025-01-05T05:13:42Z,android
107761805810c675,camp_007,game_004,0.1479,2025-01-13T19:46:39Z,2025-01-13T19:50:13Z,ios
640706b8884ff7b9,camp_006,game_003,0.0519,2025-01-26T13:00:31Z,2025-01-26T13:22:19Z,android
fec1d7b9b79f3b83,camp_002,game_001,0.0444,2025-01-10T21:29:32Z,2025-01-10T21:47:53Z,ios
68c289db7a4d586d,camp_002,game_001,0.04,2025-01-23T18:02:14Z,2025-01-23T18:28:58Z,ios
cd587b30abe814d4,camp_002,game_001,0.0477,2025-01-27T19:54:06Z,2025-01-27T20:14:42Z,android
d146551151e6ad29,camp_009,game_005,0.0,2025-01-10T01:06:41Z,2025-01-10T01:21:56Z,android
43c541610b0feea9,camp_005,game_003,0.0838,2025-01-01T18:02:20Z,2025-01-01T18:16:23Z,android
1df8042ad3a5fa66,camp_004,game_002,0.0541,2025-01-19T13:12:56Z,2025-01-19T13:15:12Z,android
5fc277c8615a0abe,camp_004,game_002,0.0417,2025-01-12T19:18:32Z,2025-01-12T19:28:23Z,ios
fcb9c997f9ea6871,camp_009,game_005,0.0,2025-01-12T01:20:11Z,2025-01-12T01:21:18Z,ios
2b4c83b157765968,camp_002,game_001,0.0418,2025-01-29T06:45:00Z,2025-01-29T07:07:58Z,android
f9d92415a260ce6a,camp_001,game_001,0.0571,2025-01-24T02:22:11Z,2025-01-24T02:30:53Z,ios
8b2fc630e3112e4d,camp_005,game_003,0.0572,2025-01-11T08:01:30Z,2025-01-11T08:06:43Z,android
e52f5be796190714,camp_004,game_002,0.0466,2025-01-22T02:38:56Z,2025-01-22T02:44:41Z,ios
dde054ef6e90dbed,camp_006,game_003,0.0567,2025-01-17T08:05:30Z,2025-01-17T08:14:53Z,ios
b30d1282328cef98,camp_009,game_005,0.0,2025-01-23T01:56:12Z,2025-01-23T02:00:07Z,ios
dbd2cf99c5186bc9,camp_009,game_005,0.0,2025-01-06T21:37:23Z,2025-01-06T21:37:37Z,android
4e7958a9c36e2597,camp_003,game_002,0.0551,2025-01-05T03:04:34Z,2025-01-05T03:30:09Z,ios
af91bcc4c5f60368,camp_008,game_004,0.1314,2025-01-24T03:35:25Z,2025-01-24T03:56:33Z,ios
f7180686f10f0d30,camp_009,game_005,0.0,2025-01-05T00:09:19Z,2025-01-05T00:20:44Z,android
25f643411d5cc1a3,camp_001,game_001,0.0588,2025-01-13T11:47:21Z,2025-01-13T11:54:42Z,ios
0216a4a07b500df8,camp_009,game_005,0.0,2025-01-28T05:06:02Z,2025-01-28T05:30:23Z,ios
b11894a6c18e641e,camp_003,game_002,0.0719,2025-01-17T12:41:06Z,2025-01-17T12:51:43Z,ios
91598d766a262f87,camp_004,game_002,0.0408,2025-01-07T18:26:01Z,2025-01-07T18:52:53Z,ios
756137f113481e97,camp_003,game_002,0.0604,2025-01-07T22:55:51Z,2025-01-07T23:18:27Z,android
95ad417ea1524a71,camp_004,game_002,0.0414,2025-01-23T17:47:29Z,2025-01-23T17:55:57Z,ios
e5ecfa0e67685f55,camp_005,game_003,0.071,2025-01-27T21:48:24Z,2025-01-27T21:53:35Z,android
574d987ae4de3213,camp_005,game_003,0.0819,2025-01-30T16:23:05Z,2025-01-30T16:36:47Z,android
235c14395aa1d83d,camp_009,game_005,0.0,2025-01-05T22:45:37Z,2025-01-05T23:06:14Z,ios
d9693c0065dc67ad,camp_002,game_001,0.0363,2025-01-05T00:04:00Z,2025-01-05T00:12:44Z,android
6b40335213445e51,camp_008,game_004,0.1684,2025-01-01T03:14:01Z,2025-01-01T03:32:26Z,ios
30123c4b7af11095,camp_001,game_001,0.0515,2025-01-06T10:23:07Z,2025-01-06T10:41:59Z,ios
3f748226a63969dd,camp_009,game_005,0.0,2025-01-18T03:40:21Z,2025-01-18T03:40:46Z,android
fe27b527a5b54ee3,camp_005,game_003,0.0669,2025-01-15T23:50:17Z,2025-01-16T00:08:18Z,ios
4a30fe78a32eee05,camp_007,game_004,0.1868,2025-01-28T09:29:29Z,2025-01-28T09:56:44Z,android
4c30c775ed24acec,camp_001,game_001,0.0483,2025-01-14T07:07:28Z,2025-01-14T07:22:55Z,android
47f039e6e397a3e3,camp_006,game_003,0.0526,2025-01-02T00:19:23Z,2025-01-02T00:28:34Z,android
95918ff478736e53,camp_005,game_003,0.0725,2025-01-17T23:54:46Z,2025-01-18T00:20:10Z,ios
3793fe41ce78765e,camp_008,game_004,0.1656,2025-01-10T01:01:34Z,2025-01-10T01:15:00Z,android
05e873feb831fe0a,camp_008,game_004,0.1344,2025-01-28T02:08:03Z,2025-01-28T02:22:17Z,ios
a58ca883a5cea158,camp_008,game_004,0.149,2025-01-05T03:26:56Z,2025-01-05T03:49:33Z,android
bc44b9da02a56c9c,camp_009,game_005,0.0,2025-01-05T04:19:05Z,2025-01-05T04:33:03Z,ios
6174906be31079ea,camp_004,game_002,0.0429,2025-01-29T06:50:25Z,2025-01-29T07:01:34Z,android
e41e6f998eb77e7d,camp_007,game_004,0.1689,2025-01-11T11:13:09Z,2025-01-11T11:34:33Z,android
0d7193643c18bc8d,camp_002,game_001,0.0393,2025-01-24T20:40:30Z,2025-01-24T20:46:45Z,ios
29cd99082de0a710,camp_009,game_005,0.0,2025-01-30T18:42:29Z,2025-01-30T18:56:15Z,android
3a2ef0d4e6a77db2,camp_002,game_001,0.0449,2025-01-02T22:53:16Z,2025-01-02T22:56:56Z,ios
087fff6d85c64630,camp_007,game_004,0.1532,2025-01-03T09:16:39Z,2025-01-03T09:17:39Z,ios
853497fc9caa9496,camp_004,game_002,0.0401,2025-01-27T12:01:55Z,2025-01-27T12:17:04Z,android
e5bd85bc44fd186a,camp_009,game_005,0.0,2025-01-07T12:33:29Z,2025-01-07T12:37:45Z,android
3c5c3d4e89a42155,camp_005,game_003,0.0767,2025-01-25T06:33:16Z,2025-01-25T06:35:07Z,android
a029ab62a052ef75,camp_002,game_001,0.045,2025-01-30T18:12:49Z,2025-01-30T18:35:09Z,ios
8b372cff6ad413f5,camp_001,game_001,0.0541,2025-01-28T12:51:01Z,2025-01-28T13:05:42Z,android
1cc2bcf278bf4a28,camp_001,game_001,0.0558,2025-01-20T00:26:00Z,2025-01-20T00:31:29Z,android
178177740c682959,camp_007,game_004,0.1904,2025-01-23T15:38:43Z,2025-01-23T15:46:07Z,android
83a5727b059a3f61,camp_007,game_004,0.1653,2025-01-13T09:15:57Z,2025-01-13T09:43:03Z,ios
03dbd9389d0ab410,camp_003,game_002,0.0509,2025-01-20T18:24:28Z,2025-01-20T18:33:17Z,android
bd902df7dee72ed2,camp_004,game_002,0.059,2025-01-06T02:50:10Z,2025-01-06T02:52:33Z,android
ca074610a3d879f7,camp_009,game_005,0.0,2025-01-13T09:40:34Z,2025-01-13T09:41:00Z,ios
f04ff390c0cb18e3,camp_007,game_004,0.1885,2025-01-03T20:38:44Z,2025-01-03T20:53:03Z,android
01a384af35d5fb1d,camp_005,game_003,0.0631,2025-01-02T20:25:32Z,2025-01-02T20:34:06Z,ios
c79f5ff502d4f750,camp_005,game_003,0.0619,2025-01-03T11:38:54Z,2025-01-03T11:54:58Z,android
56a9c188639fa568,camp_009,game_005,0.0,2025-01-25T10:22:00Z,2025-01-25T10:23:39Z,ios
810e6281da0c5f79,camp_008,game_004,0.1592,2025-01-11T19:58:15Z,2025-01-11T20:12:44Z,android
675c28e9d7648141,camp_003,game_002,0.0489,2025-01-16T06:11:35Z,2025-01-16T06:35:31Z,android
2184fcb929189839,camp_006,game_003,0.053,2025-01-03T13:22:50Z,2025-01-03T13:46:05Z,ios
9c6ba4c485d367d4,camp_003,game_002,0.0595,2025-01-27T22:04:23Z,2025-01-27T22:20:09Z,android
b8f04f06b95f9c12,camp_004,game_002,0.0507,2025-01-06T05:46:46Z,2025-01-06T05:57:10Z,ios
9085ea2028241df0,camp_002,game_001,0.0426,2025-01-20T16:11:10Z,2025-01-20T16:27:26Z,android
2b4e9f457a38fffc,camp_003,game_002,0.057,2025-01-16T01:59:03Z,2025-01-16T02:14:16Z,ios
365a8cd0a064a15c,camp_007,game_004,0.1718,2025-01-27T09:10:20Z,2025-01-27T09:39:04Z,android
2869c7705e21242d,camp_003,game_002,0.0644,2025-01-10T17:49:40Z,2025-01-10T17:55:17Z,android
da1035b8ebd088a7,camp_006,game_003,0.0493,2025-01-26T21:18:13Z,2025-01-26T21:22:01Z,ios
51b5744faefea56b,camp_006,game_003,0.0501,2025-01-08T04:08:13Z,2025-01-08T04:33:44Z,android
0255b13b46e32efc,camp_008,game_004,0.1845,2025-01-01T16:41:16Z,2025-01-01T16:46:40Z,android
44b74f68dd6d553a,camp_004,game_002,0.0506,2025-01-22T12:03:38Z,2025-01-22T12:04:48Z,ios
a2fd3e962bf8c7bd,camp_009,game_005,0.0,2025-01-01T03:01:48Z,2025-01-01T03:16:51Z,ios
1898a47910c67513,camp_003,game_002,0.0629,2025-01-11T00:36:51Z,2025-01-11T00:53:19Z,ios
a8a3b7f32f270a11,camp_005,game_003,0.059,2025-01-27T08:41:32Z,2025-01-27T09:08:22Z,android
ab76948bf3d3b450,camp_001,game_001,0.0591,2025-01-14T22:41:03Z,2025-01-14T22:47:39Z,android
b224afc5af0d1b23,camp_003,game_002,0.0497,2025-01-25T19:05:36Z,2025-01-25T19:07:08Z,ios
413f9c6178c539ae,camp_009,game_005,0.0,2025-01-28T13:43:13Z,2025-01-28T14:06:21Z,android
9d751399153b8cdb,camp_009,game_005,0.0,2025-01-21T00:21:11Z,2025-01-21T00:28:45Z,ios
372f61cedef7397a,camp_002,game_001,0.0365,2025-01-24T20:43:23Z,2025-01-24T20:58:33Z,android
5b555d9fc19b2256,camp_006,game_003,0.0404,2025-01-16T10:56:08Z,2025-01-16T11:13:14Z,ios
3fc0d48cef611e17,camp_007,game_004,0.1503,2025-01-24T07:01:27Z,2025-01-24T07:21:25Z,android
32660386c4f33623,camp_009,game_005,0.0,2025-01-29T21:16:50Z,2025-01-29T21:21:16Z,android
91629572912fc647,camp_005,game_003,0.0726,2025-01-20T19:51:53Z,2025-01-20T19:55:23Z,android
5f2eaa47745090b6,camp_002,game_001,0.0381,2025-01-07T22:03:42Z,2025-01-07T22:04:22Z,android
940c688e97401d47,camp_005,game_003,0.0645,2025-01-24T17:56:05Z,2025-01-24T17:58:14Z,android
4ae4d489e785fff6,camp_007,game_004,0.1934,2025-01-30T16:11:30Z,2025-01-30T16:17:06Z,android
2d39b3cbc7924637,camp_006,game_003,0.0544,2025-01-22T00:22:05Z,2025-01-22T00:49:07Z,ios
45001265920e5aa3,camp_002,game_001,0.0321,2025-01-19T19:42:44Z,2025-01-19T20:05:56Z,ios
faa5ccfc607b07e9,camp_004,game_002,0.0547,2025-01-05T01:45:06Z,2025-01-05T02:11:25Z,ios
dcfa4a202c769262,camp_003,game_002,0.05,2025-01-03T19:42:14Z,2025-01-03T19:44:08Z,android
cd73b57681eab214,camp_009,game_005,0.0,2025-01-12T20:17:13Z,2025-01-12T20:28:34Z,android
19275b19a6f717f0,camp_009,game_005,0.0,2025-01-21T10:44:53Z,2025-01-21T11:02:11Z,android
75fba66eaae75af9,camp_007,game_004,0.1703,2025-01-18T03:27:59Z,2025-01-18T03:54:31Z,android
8cc2e1d1c834cc7f,camp_001,game_001,0.0535,2025-01-18T23:57:35Z,2025-01-19T00:27:01Z,ios
f50acf03575dc07b,camp_001,game_001,0.0468,2025-01-01T08:03:33Z,2025-01-01T08:25:26Z,android
55014fb52eeb39d6,camp_005,game_003,0.0838,2025-01-02T19:50:04Z,2025-01-02T20:14:26Z,android
bd5f6245c1c32b4b,camp_002,game_001,0.0413,2025-01-07T04:02:43Z,2025-01-07T04:18:48Z,ios
359258a2287cbffb,camp_001,game_001,0.0458,2025-01-27T02:35:36Z,2025-01-27T02:46:56Z,android
b652ff3ef9deaf93,camp_001,game_001,0.0418,2025-01-07T23:23:35Z,2025-01-07T23:32:29Z,ios
0c5bddf43bafad63,camp_007,game_004,0.1763,2025-01-23T20:38:01Z,2025-01-23T21:07:49Z,android
e2d8b7a7da9df611,camp_005,game_003,0.0582,2025-01-21T09:50:22Z,2025-01-21T09:55:41Z,android
69af8a5779fe4bcd,camp_006,game_003,0.047,2025-01-30T11:22:18Z,2025-01-30T11:48:08Z,android
3abe238afe4d0989,camp_003,game_002,0.0653,2025-01-20T15:46:09Z,2025-01-20T16:13:52Z,ios
4624a335ae496512,camp_004,game_002,0.0579,2025-01-19T20:48:22Z,2025-01-19T20:58:52Z,android
5b19977c49e5359b,camp_002,game_001,0.0452,2025-01-22T23:56:55Z,2025-01-23T00:02:02Z,android
2965572c31e7cfe3,camp_009,game_005,0.0,2025-01-04T11:03:30Z,2025-01-04T11:21:27Z,android
91e7e10fc00e8698,camp_001,game_001,0.048,2025-01-14T03:31:13Z,2025-01-14T03:46:37Z,android
62e6716a0bbc770f,camp_005,game_003,0.0693,2025-01-23T19:24:09Z,2025-01-23T19:44:30Z,ios
12a32ce046fe7fa1,camp_005,game_003,0.0831,2025-01-12T13:13:39Z,2025-01-12T13:16:31Z,ios
94501cb098e2880c,camp_008,game_004,0.1668,2025-01-03T11:43:48Z,2025-01-03T11:52:55Z,android
7d2a93ab986409f1,camp_002,game_001,0.0341,2025-01-24T18:56:20Z,2025-01-24T19:01:32Z,ios
46e9d408bd7f31af,camp_001,game_001,0.0574,2025-01-21T00:12:03Z,2025-01-21T00:33:33Z,ios
57e0940059e729d2,camp_009,game_005,0.0,2025-01-28T18:11:29Z,2025-01-28T18:26:38Z,android
050c7552bacaa957,camp_006,game_003,0.0566,2025-01-05T18:38:18Z,2025-01-05T19:06:06Z,android
d17f304d877c2380,camp_005,game_003,0.0781,2025-01-19T10:33:59Z,2025-01-19T10:47:24Z,android
95d14b6d6e9ae156,camp_005,game_003,0.06,2025-01-01T07:09:45Z,2025-01-01T07:12:30Z,android
151034c0118fe377,camp_002,game_001,0.0385,2025-01-03T20:53:18Z,2025-01-03T21:09:07Z,android
69b650ba257de3e9,camp_005,game_003,0.0608,2025-01-29T03:24:37Z,2025-01-29T03:48:21Z,ios
202fb168180aa197,camp_001,game_001,0.054,2025-01-27T15:01:10Z,2025-01-27T15:25:49Z,ios
230168b38ecdc0f5,camp_009,game_005,0.0,2025-01-03T23:24:01Z,2025-01-03T23:53:24Z,android
fe195475b4efd7fd,camp_004,game_002,0.0443,2025-01-11T23:44:12Z,2025-01-11T23:59:19Z,ios
1c751bd97738ec76,camp_005,game_003,0.0686,2025-01-26T17:51:59Z,2025-01-26T18:07:51Z,android
8d0fe9b5b9e826d0,camp_006,game_003,0.0532,2025-01-01T13:31:03Z,2025-01-01T13:49:30Z,ios
2c4cbcababe2f9b0,camp_003,game_002,0.0684,2025-01-30T07:45:50Z,2025-01-30T07:52:29Z,ios
8d081a7abeb509d0,camp_007,game_004,0.1713,2025-01-26T20:31:20Z,2025-01-26T20:53:09Z,android
d2120f8a03fac6fb,camp_007,game_004,0.2134,2025-01-27T23:28:07Z,2025-01-27T23:41:47Z,ios
c90bf896614120c3,camp_009,game_005,0.0,2025-01-04T13:14:37Z,2025-01-04T13:41:03Z,ios
5c69d6962e417aaf,camp_001,game_001,0.0537,2025-01-05T12:01:47Z,2025-01-05T12:29:25Z,ios
2432c100da569b15,camp_008,game_004,0.1454,2025-01-28T07:28:53Z,2025-01-28T07:45:42Z,ios
6bee45a14ae497c2,camp_008,game_004,0.1496,2025-01-26T21:27:16Z,2025-01-26T21:34:47Z,android
d3f1c16d1be8d82f,camp_006,game_003,0.0566,2025-01-10T05:36:02Z,2025-01-10T05:56:49Z,ios
1c9e78442e27a7f7,camp_003,game_002,0.0532,2025-01-01T23:58:31Z,2025-01-02T00:19:21Z,ios
8deee4f4fbfe4f81,camp_002,game_001,0.0374,2025-01-11T05:17:11Z,2025-01-11T05:44:08Z,ios
80ed7a5784ac6023,camp_003,game_002,0.0532,2025-01-13T15:09:28Z,2025-01-13T15:33:11Z,android
66d10a1860bfd70f,camp_008,game_004,0.1296,2025-01-15T05:46:16Z,2025-01-15T06:01:00Z,ios
bbd24e5b9d7a3f74,camp_005,game_003,0.079,2025-01-23T08:43:13Z,2025-01-23T08:43:39Z,ios
91d2152922091ae2,camp_003,game_002,0.0488,2025-01-01T19:38:20Z,2025-01-01T20:00:20Z,android
6fd40da395a75291,camp_009,game_005,0.0,2025-01-24T04:36:12Z,2025-01-24T05:02:31Z,ios
43c34e69904a9163,camp_002,game_001,0.0392,2025-01-29T10:59:59Z,2025-01-29T11:19:14Z,android
5559c899be5faa9a,camp_003,game_002,0.056,2025-01-06T17:46:49Z,2025-01-06T17:54:09Z,android
7f0687ca31d74eb3,camp_007,game_004,0.1647,2025-01-04T12:18:51Z,2025-01-04T12:42:55Z,android
a931be1bedf121e4,camp_007,game_004,0.1816,2025-01-05T10:27:06Z,2025-01-05T10:30:21Z,android
205203d0283361c9,camp_005,game_003,0.0782,2025-01-20T21:23:31Z,2025-01-20T21:49:24Z,android
11372f8ad6cd8370,camp_008,game_004,0.1582,2025-01-06T05:10:25Z,2025-01-06T05:28:26Z,ios
808befa107c41878,camp_002,game_001,0.0456,2025-01-18T13:51:08Z,2025-01-18T14:06:08Z,ios
ba94280c1febc638,camp_007,game_004,0.146,2025-01-08T16:50:30Z,2025-01-08T17:00:53Z,android
61d6842499cebc2f,camp_006,game_003,0.053,2025-01-04T22:16:34Z,2025-01-04T22:18:41Z,android
ed1a33a977520901,camp_006,game_003,0.0478,2025-01-16T19:21:45Z,2025-01-16T19:42:34Z,ios
520a890e8d00cb3d,camp_002,game_001,0.036,2025-01-30T17:42:31Z,2025-01-30T18:09:41Z,ios
e353ed4cfff3f7ef,camp_002,game_001,0.0463,2025-01-01T22:27:04Z,2025-01-01T22:52:20Z,android
64d852f1c2ab805e,camp_009,game_005,0.0,2025-01-14T16:34:42Z,2025-01-14T16:41:15Z,android
c59c70c5f9f462f3,camp_004,game_002,0.0512,2025-01-17T21:14:59Z,2025-01-17T21:31:56Z,ios
32b21d0db2137e2f,camp_009,game_005,0.0,2025-01-26T08:42:38Z,2025-01-26T08:58:10Z,ios
9dbeede751340533,camp_007,game_004,0.1852,2025-01-16T06:44:22Z,2025-01-16T06:49:22Z,android
1a0de008706f519c,camp_002,game_001,0.0367,2025-01-30T02:58:22Z,2025-01-30T03:11:29Z,android
ce678d40586d4589,camp_006,game_003,0.0522,2025-01-25T16:23:35Z,2025-01-25T16:35:01Z,ios
cc83823dd1c3816b,camp_004,game_002,0.0567,2025-01-17T19:36:10Z,2025-01-17T19:47:50Z,ios
e94f2b86777b60ae,camp_005,game_003,0.0707,2025-01-12T09:39:13Z,2025-01-12T09:52:54Z,ios
76d18aa33519ed16,camp_002,game_001,0.0366,2025-01-28T23:08:07Z,2025-01-28T23:18:58Z,ios
91f8ce94b9b90b8f,camp_009,game_005,0.0,2025-01-01T23:48:20Z,2025-01-02T00:13:56Z,ios
687b7ce25d6b9c9b,camp_003,game_002,0.0639,2025-01-29T19:36:22Z,2025-01-29T19:56:51Z,android
cd31169b0d7af10c,camp_003,game_002,0.0639,2025-01-18T09:30:59Z,2025-01-18T09:32:34Z,android
306f2f171c6ce018,camp_004,game_002,0.0448,2025-01-30T06:04:16Z,2025-01-30T06:28:04Z,android
4405bf28b8f1df1b,camp_005,game_003,0.0686,2025-01-18T12:27:31Z,2025-01-18T12:52:47Z,android
a6eaf3195a1f6ddb,camp_006,game_003,0.0492,2025-01-15T01:34:01Z,2025-01-15T01:57:12Z,android
c55d05291dbce42f,camp_009,game_005,0.0,2025-01-17T09:29:15Z,2025-01-17T09:30:18Z,ios
9b3435f73616e63d,camp_007,game_004,0.2111,2025-01-02T04:44:54Z,2025-01-02T04:49:54Z,android
bc30ff341da90ea2,camp_009,game_005,0.0,2025-01-16T14:01:21Z,2025-01-16T14:28:51Z,android
5a4678d5428b0caf,camp_009,game_005,0.0,2025-01-15T03:53:35Z,2025-01-15T03:58:06Z,android
4449992dc9d14af9,camp_003,game_002,0.0518,2025-01-07T08:51:07Z,2025-01-07T09:16:21Z,ios
fe84281a2956f0a1,camp_005,game_003,0.0749,2025-01-06T17:49:29Z,2025-01-06T17:51:04Z,ios
2134fc0e791db53a,camp_005,game_003,0.0805,2025-01-30T12:47:58Z,2025-01-30T12:49:26Z,ios
7dd3cf79fbfbdd8f,camp_006,game_003,0.043,2025-01-04T04:42:10Z,2025-01-04T04:57:26Z,android
adb882cfda534b2b,camp_001,game_001,0.0492,2025-01-11T08:09:26Z,2025-01-11T08:17:18Z,android
5be9b7929e843a75,camp_008,game_004,0.1684,2025-01-11T13:13:05Z,2025-01-11T13:27:52Z,android
d1feb34790dc8933,camp_005,game_003,0.0651,2025-01-04T15:53:26Z,2025-01-04T16:11:30Z,ios
378107e3acc99670,camp_009,game_005,0.0,2025-01-25T15:31:44Z,2025-01-25T16:00:28Z,android
a73e67b0d3b7bbe1,camp_009,game_005,0.0,2025-01-20T05:33:58Z,2025-01-20T05:59:45Z,android
1f3cefe439e037e1,camp_003,game_002,0.0496,2025-01-29T06:02:07Z,2025-01-29T06:30:09Z,android
f17b91393bb3260d,camp_004,game_002,0.0499,2025-01-07T23:32:54Z,2025-01-07T23:55:01Z,android
0bfcaa2668dc9824,camp_004,game_002,0.0421,2025-01-24T23:36:37Z,2025-01-25T00:06:24Z,android
788a0c570326549b,camp_006,game_003,0.0595,2025-01-23T04:51:15Z,2025-01-23T04:52:22Z,android
0fb7f44b22b1a65f,camp_001,game_001,0.049,2025-01-04T21:25:17Z,2025-01-04T21:52:20Z,ios
5fcc055fa13dd012,camp_004,game_002,0.0458,2025-01-30T18:37:04Z,2025-01-30T18:41:02Z,ios
700f4b76b162839a,camp_003,game_002,0.0547,2025-01-22T23:03:43Z,2025-01-22T23:13:08Z,ios
461ab27af5cb6f18,camp_003,game_002,0.049,2025-01-06T12:13:11Z,2025-01-06T12:23:03Z,android
